	mean_log	std_log	median_log	missing_ratio	n_nonzero
G_1164	1.8147904507623178	0.6242503339054175	1.7839276033343436	0.48640000000000005	1284
G_1165	2.113749355607549	0.6220402461753689	2.1203515411284237	0.5132	1217
G_1166	1.0319982608327882	0.2688900574209889	0.9942010474876213	0.912	220
G_1167	1.3534527982178937	0.4690695522439259	1.2690706319380771	0.6868000000000001	783
G_1168	2.098043361980958	0.7212168615143988	2.107019465240397	0.5860000000000001	1035
G_1169	2.585256661630094	0.8007666200056508	2.619384564016554	0.6204000000000001	949
G_1170	2.7201731835590026	0.7425228725905993	2.7568154587172007	0.6528	868
G_1171	1.700804900761015	0.5763678244600876	1.668607981167714	0.4948	1263
G_1172	1.4189830080925179	0.4727734601089037	1.359313252288783	0.5187999999999999	1203
G_1173	1.0887342359090488	0.3358094578633809	1.002861892535022	0.8368	408
G_1174	1.1007397911300174	0.33062580843848	1.0287132841980096	0.8144	464
G_1175	2.6002983397250996	0.8048522707006613	2.6060720882596673	0.49360000000000004	1266
G_1176	1.1492176189908205	0.3518408252984997	1.0903161724186208	0.8	500
G_1177	1.7641112307290412	0.5803593001618164	1.761974720896608	0.4464	1384
G_1178	2.50724180120965	0.7432820533678394	2.525622485495666	0.32720000000000005	1682
G_1179	2.006925113730866	0.6409825682423207	2.003975092688967	0.39280000000000004	1518
G_1180	1.4676841511680014	0.4996940752630042	1.410238897704105	0.5996	1001
G_1181	1.0827121684510435	0.31887561514719537	1.024161048748927	0.8776	306
G_1182	1.2149780663747285	0.39269618755915847	1.137830283879851	0.6692	827
G_1183	2.189602109217428	0.6514431110672908	2.19247429743279	0.47119999999999995	1322
G_1184	1.018836879082793	0.2501300246537446	0.9950860829840569	0.848	380
G_1185	1.9000923498145246	0.6335352254182519	1.8798422074497927	0.4588	1353
G_1186	3.664613433519296	0.7784644758803881	3.688099818643339	0.35760000000000003	1606
G_1187	1.3686511606209357	0.4514725696860569	1.2989921572888137	0.6	1000
G_1188	2.5732401854217914	0.7031101390658223	2.5791171759667955	0.49119999999999997	1272
G_1189	1.8182381527949316	0.622157296150385	1.778140340809816	0.48360000000000003	1291
G_1190	1.3168279466629116	0.4243696038274367	1.246018418417584	0.7243999999999999	689
G_1191	1.817371919542929	0.5978754314529495	1.8182862235614836	0.33320000000000005	1667
G_1192	1.1815068147915024	0.3831359863477092	1.1217376177809935	0.844	390
G_1193	2.174949591292075	0.6794355126258892	2.173898761654174	0.6048	988
G_1194	1.454755867155575	0.4933283961071533	1.389528054481056	0.616	960
G_1195	1.910408547090213	0.6381154375802484	1.8911024786235804	0.4548	1363
G_1196	1.0461269591180828	0.28201626626768256	1.0018793764991367	0.8608	348
G_1197	1.6684658627293867	0.568916730714807	1.612324148703729	0.4244	1439
G_1198	1.5103746944587357	0.5155322788938919	1.4605308958206284	0.49839999999999995	1254
G_1199	2.1178787168336197	0.6504270295364545	2.125466853569291	0.526	1185
G_1200	1.6747174523461783	0.5949764732711428	1.623178278134238	0.40680000000000005	1483
G_1201	2.220294983443387	0.6893036992185892	2.189933480587806	0.4464	1384
G_1202	1.3380818284285574	0.43935651190016867	1.2652227560646896	0.544	1140
G_1203	2.0467227106781776	0.6764998835426522	2.034495558226972	0.32399999999999995	1690
G_1204	1.3892466250389803	0.4520847542749825	1.318611068311739	0.5871999999999999	1032
G_1205	2.824557326944899	0.7136221434155688	2.8384154618017257	0.44599999999999995	1385
G_1206	1.1700948261331483	0.37705453130574157	1.1008841057617396	0.798	505
G_1207	1.280819530131549	0.41870433974631904	1.1872051408794797	0.7432000000000001	642
G_1208	1.4998436271332127	0.5290427380095917	1.4095369976224863	0.6588	853
G_1209	1.6528883705261197	0.5788653599223287	1.586711042651768	0.5167999999999999	1208
G_1210	2.390913457349177	0.7373360575865356	2.400627017349096	0.5044	1239
G_1211	1.7126395890370127	0.5776024553640636	1.6763815407121068	0.5640000000000001	1090
G_1212	1.1978410420269427	0.3925006406807651	1.117117411579199	0.7824	544
G_1213	1.2838197908671225	0.42843034412247777	1.2060534839857435	0.6532	867
G_1214	1.1767820669150828	0.3572993130171247	1.1037052200302746	0.7424	644
G_1215	2.407500475986199	0.7276400840029776	2.421794853476655	0.44999999999999996	1375
G_1216	1.495134307720075	0.5173496508900457	1.4303485370987237	0.7143999999999999	714
G_1217	1.6507258111840597	0.5518047874411632	1.6262339134845727	0.5688	1078
G_1218	1.6581824698011012	0.5472100985430829	1.6169466631866698	0.4276	1431
G_1219	1.6091109520504796	0.5446763097281045	1.5836782001149823	0.5976	1006
G_1220	1.3788956096775027	0.464355511786438	1.2779660994894702	0.6908000000000001	773
G_1221	1.8207523126946978	0.6100569558068201	1.7942115908409355	0.42400000000000004	1440
G_1222	1.3637647864292277	0.4674374373328067	1.2679685326214316	0.6932	767
G_1223	1.4141058067734957	0.4762615604599172	1.3550281181411608	0.6756	811
G_1224	3.5043878630531697	0.7138242092312755	3.5336305585102004	0.37960000000000005	1551
G_1225	1.2550477930474602	0.4058630556206786	1.1858606072308502	0.7928	518
G_1226	1.8170947175489451	0.615363268544141	1.7981770810306397	0.5412	1147
G_1227	1.1705058339416674	0.36360988094840063	1.0916609200608267	0.8251999999999999	437
G_1228	2.298204781679517	0.7079693930437256	2.302513096161875	0.43000000000000005	1425
G_1229	2.134715589176541	0.6914901979568013	2.1245309001115142	0.42479999999999996	1438
G_1230	1.4408530549881315	0.49847975920295395	1.3610360433048678	0.4668	1333
G_1231	1.211757516386882	0.38470125249093307	1.1358175201837903	0.6964	759
G_1232	1.1656798437112539	0.3541170844654276	1.089366040282215	0.7672	582
G_1233	1.8706072856167368	0.5851446243218029	1.8649382695448535	0.558	1105
G_1234	1.4175097443541274	0.4785367887130768	1.3457090810048122	0.526	1185
G_1235	1.8911116361022187	0.6074986000952757	1.8639113623442878	0.4256	1436
G_1236	2.3495717947907577	0.6634585643493346	2.380417702385558	0.502	1245
G_1237	1.3867402267664253	0.48168628092881877	1.307683727080649	0.6028	993
G_1238	1.2070789282558272	0.37187492709564307	1.1515153871632202	0.7152000000000001	712
G_1239	1.0305362606654516	0.2857078643696726	0.9851233537433646	0.876	310
G_1240	1.7384369413612248	0.5938138504392353	1.6920607045236291	0.36839999999999995	1579
G_1241	2.2232631197884873	0.68353264238479	2.2380689054987575	0.4516	1371
G_1242	2.1365112257668093	0.6692365253155229	2.14028678255424	0.44599999999999995	1385
G_1243	1.6953635494590105	0.549902914896184	1.6784598321556474	0.554	1115
G_1244	1.5027295286126614	0.5239282111567786	1.4465685919282332	0.5428	1143
G_1245	1.9058538685159336	0.6478299858810593	1.895054540717877	0.6084	979
G_1246	1.5220547986159028	0.512815894762319	1.4750513292883602	0.5167999999999999	1208
G_1247	1.486695729183822	0.5126343867183478	1.4350845252893227	0.594	1015
G_1248	2.664275746344338	0.7321888804523589	2.6901691203178677	0.29000000000000004	1775
G_1249	1.1110264052069432	0.3231420183056774	1.0476079407803918	0.7892	527
G_1250	2.7074520245611917	0.6186355876448906	2.750599640459065	0.3156	1711
G_1251	1.97016381074135	0.6781512526005593	1.956114996939582	0.34719999999999995	1632
G_1252	2.6357172121323855	0.7412577894068644	2.6646574712681232	0.34840000000000004	1629
G_1253	1.071123796310872	0.2891143065645329	1.0280666045780742	0.8704000000000001	324
G_1254	1.181500046752152	0.36320719967522735	1.1154239644437984	0.694	765
G_1255	2.033956419714976	0.6407267392591984	2.036592126786637	0.478	1305
G_1256	1.0973376019571723	0.31733976196980346	1.0288754313117812	0.8392	402
G_1257	1.6085501152541288	0.5603015780220616	1.562129750391312	0.556	1110
G_1258	1.3235872054747373	0.431114828550701	1.2482300203009262	0.6544	864
G_1259	1.222536582709475	0.4000476608589503	1.1471706801318922	0.7472	632
G_1260	1.5570227897786078	0.5094461207031646	1.5018868650644626	0.508	1230
G_1261	2.625766473998417	0.7430843745080877	2.6683775406077705	0.2864	1784
G_1262	1.3342325639401655	0.4398548337110151	1.274521035043223	0.6512	872
G_1263	1.5833603466737427	0.5287944032983435	1.538509843293076	0.5596	1101
G_1264	2.2693025440953423	0.5932028770846479	2.2902141695338716	0.48119999999999996	1297
G_1265	1.181800450286213	0.36444641811091083	1.1132229381855443	0.7052	737
G_1266	1.6071211461058905	0.5467566993072024	1.5856553295390896	0.6164000000000001	959
G_1267	1.2527381798620116	0.4004507782388176	1.1860973847949756	0.6912	772
G_1268	1.7053371342819492	0.5885993338767188	1.6725502308442306	0.45999999999999996	1350
G_1269	1.113650180045109	0.31292929111563783	1.0706166811786826	0.7852	537
G_1270	1.2769457532791844	0.41448995282509915	1.1859394159145418	0.6908000000000001	773
G_1271	2.105716659589791	0.6647942650116816	2.128833500423833	0.4708	1323
G_1272	1.2042630260886376	0.3779023548432544	1.1506649979468155	0.8164	459
G_1273	1.454477766422692	0.4735261159336259	1.3817741128376928	0.5896	1026
G_1274	1.2714225260774188	0.41916526085197514	1.1985640418543329	0.692	770
G_1275	1.6438661857395407	0.5524888471279424	1.6064051832598907	0.5287999999999999	1178
G_1276	1.304601670070141	0.4444059720261408	1.2218588304550493	0.6488	878
G_1277	1.8693609370090256	0.6367540638703691	1.8535021048935292	0.542	1145
G_1278	1.5089742074236137	0.5477377793995745	1.4261291512466472	0.6699999999999999	825
G_1279	1.787805493769516	0.5745625526250933	1.777154258295727	0.5232	1192
G_1280	1.5348920134673942	0.5280298178259178	1.4369159272235634	0.43520000000000003	1412
G_1281	1.1774537666087956	0.371700852270286	1.098745639781789	0.7243999999999999	689
G_1282	3.133455188902629	0.7627104708859906	3.1712499010949498	0.23360000000000003	1916
G_1283	1.8381260853484673	0.6087421616357007	1.8356068605352744	0.38880000000000003	1528
G_1284	2.1373471823782015	0.6707839875080968	2.15836452739886	0.474	1315
G_1285	1.8352833067978125	0.6161939149944429	1.802252744943894	0.49160000000000004	1271
G_1286	3.812435572080129	0.7170316193453394	3.8419530158305824	0.5840000000000001	1040
G_1287	2.2806197322062993	0.6611322531580636	2.329665299636852	0.47519999999999996	1312
G_1288	3.443434676890214	0.759357416453904	3.4962751218003825	0.6368	908
G_1289	1.8955752319581378	0.6192519743559487	1.870956510889248	0.3084	1729
G_1290	1.7030577599997951	0.5453934971578115	1.6895959549492825	0.6128	968
G_1291	1.4903701987844564	0.5041576262036314	1.4319436334085927	0.6808000000000001	798
G_1292	1.8602680397959013	0.6369762272704071	1.8185746109354435	0.42800000000000005	1430
G_1293	1.1613630037177758	0.37800752051867176	1.0714363548165515	0.7464	634
G_1294	2.1756690083968415	0.6555042448186883	2.2068110945988217	0.4992	1252
G_1295	1.3631606388119597	0.45094430192533763	1.2846382670664545	0.632	920
G_1296	1.5359696432966297	0.5181807527926755	1.484679762273118	0.6132	967
G_1297	2.9455640839160253	0.6924324773460637	2.987316546138658	0.37160000000000004	1571
G_1298	3.1307875609218767	0.7395399170601817	3.1701046297247837	0.23199999999999998	1920
G_1299	1.6683871759776423	0.5698381908003259	1.6152244983274882	0.536	1160
G_1300	3.3011607349127603	0.7658344263034066	3.3445321702167305	0.27159999999999995	1821
G_1301	1.6818320845812296	0.552578224712416	1.645258714158168	0.5252	1187
G_1302	2.0430060242009906	0.6372207624666082	2.02828290153076	0.47519999999999996	1312
G_1303	1.4635907131477508	0.5068391482306059	1.3862568728374924	0.4656	1336
G_1304	1.3924778832418732	0.47515274137682223	1.2987984151871923	0.7504	624
G_1305	1.2011968863651354	0.38744813620728696	1.128409907220793	0.7028	743
G_1306	1.047357302212029	0.308845508129875	0.98228992977332	0.8732	317
G_1307	1.657953743931351	0.547786729079158	1.6128872062879047	0.5544	1114
G_1308	1.723687134396548	0.5714594355619719	1.700242340301233	0.384	1540
G_1309	1.691617710146337	0.596989543273465	1.6574341950119984	0.6628000000000001	843
G_1310	1.3567337529604477	0.441625605838072	1.2797903297068358	0.7536	616
G_1311	1.6253581418931893	0.5301276242262736	1.6031741236074382	0.4796	1301
G_1312	1.2697317833795434	0.4214420524728722	1.212486296164406	0.6596	851
G_1313	1.2289102037838435	0.37261581222459156	1.1539239799148937	0.7708	573
G_1314	1.6953110373994518	0.5819891652139368	1.6677352173752005	0.6355999999999999	911
G_1315	1.457228717020681	0.5113937115552132	1.3936138643843896	0.5408	1148
G_1316	1.1134889411455953	0.3428312944601855	1.0302627108669	0.8251999999999999	437
G_1317	1.5426637573661695	0.5380293402476864	1.4604673091882452	0.5771999999999999	1057
G_1318	1.1898068454785071	0.35770457151442714	1.1221569440790065	0.7576	606
G_1319	1.2808872539911096	0.45014987704876375	1.1823195627358272	0.7243999999999999	689
G_1320	1.7927464206343924	0.6034695505542258	1.7454872856464028	0.5256000000000001	1186
G_1321	1.4310862509818634	0.48612901231463146	1.3469185742965675	0.54	1150
G_1322	1.3786357709276174	0.47243847838971925	1.296863945503523	0.5696	1076
G_1323	1.9505485136438827	0.6425462402933734	1.9321515807574712	0.4132	1467
G_1324	1.324360225850333	0.42075155088314	1.2643111834212244	0.7128	718
G_1325	1.3305787487834904	0.4306558127123755	1.2583264149444855	0.7516	621
G_1326	2.51141471456597	0.740116086768656	2.521575785834931	0.53	1175
G_1327	1.1118751846344075	0.32518146722293806	1.0370901347672492	0.7752	562
G_1328	1.388768233994797	0.46656495537234943	1.325504912992626	0.6344000000000001	914
G_1329	1.5231513427170638	0.5047271241885989	1.4974811816280569	0.5412	1147
G_1330	1.0584893931149828	0.2919633506721282	1.0114100416285925	0.8308	423
G_1331	1.2526065881315414	0.39661820199018966	1.1917352723857753	0.7072	732
G_1332	1.8260629677679148	0.5825837405145042	1.8486962850610262	0.5424	1144
G_1333	2.373947270430074	0.6749024159006776	2.3967294288269416	0.5087999999999999	1228
G_1334	1.530028556851456	0.5144430909070172	1.4704531478707756	0.526	1185
G_1335	1.0793811499643406	0.3048449125531061	1.024504316514388	0.7996	501
G_1336	2.5993285742722225	0.7203994893571586	2.618016004037565	0.5144	1214
G_1337	1.6396268373404304	0.5867987214074958	1.5686909162456764	0.6384000000000001	904
G_1338	1.6194941227559554	0.5366113277447409	1.586376093728572	0.49960000000000004	1251
G_1339	1.8231600697155215	0.6341456331050184	1.7907879081306597	0.5212	1197
G_1340	2.187512652796014	0.6708357315511512	2.199539032581012	0.32599999999999996	1685
G_1341	1.8607907903621708	0.667779825187362	1.8224062000007781	0.36560000000000004	1586
G_1342	1.2847750625206822	0.435373088044446	1.201319356780666	0.6532	867
G_1343	1.706068630692985	0.5686174709199344	1.6778222197628634	0.4184	1454
G_1344	2.2088430342653105	0.6507066008352931	2.2383183398204274	0.40680000000000005	1483
G_1345	1.288563453735135	0.4290648817497166	1.214689329824759	0.6896	776
G_1346	1.0893201576216975	0.3123922826742395	1.002916627824307	0.7968	508
G_1347	1.5146410345687118	0.5101409067076685	1.4785058187863334	0.4788	1303
G_1348	1.2757248954964773	0.41881694677433323	1.200020689452703	0.6476	881
G_1349	1.119976622248538	0.3444973260577665	1.0545982644671335	0.772	570
G_1350	1.8795074163540895	0.6263339844168846	1.8494285741234164	0.46120000000000005	1347
G_1351	1.6143758279980236	0.5688330802928593	1.535286543263014	0.5448	1138
G_1352	1.4249825979668196	0.501232695891201	1.3539616778796253	0.6764	809
G_1353	1.4059309943740586	0.45978117363082693	1.357809916576813	0.6619999999999999	845
G_1354	1.9504100011012575	0.6104295594637923	1.957397578884733	0.5052	1237
G_1355	1.3640483684414066	0.4612401713481894	1.2685195822797544	0.6624	844
G_1356	2.269363587916285	0.7074566713897048	2.269535712162902	0.4436	1391
G_1357	1.379397715837426	0.4813196064860083	1.2912429514409507	0.5656	1086
G_1358	2.14217116708463	0.6556566934460135	2.1617354633592116	0.4072	1482
G_1359	1.3721234189698897	0.4544978088268687	1.269438600580208	0.6424000000000001	894
G_1360	1.2225453528148285	0.3782420511167776	1.1486017799831005	0.8160000000000001	460
G_1361	3.7477000068786746	0.7340073410973164	3.763754556517866	0.3768	1558
G_1362	1.4813890055179444	0.5240046404280466	1.422654989883093	0.6704	824
G_1363	1.2880991550685692	0.43425066293522807	1.2138985317771551	0.642	895
G_1364	1.5131636135593953	0.5174971696137924	1.4506389542449734	0.6532	867
G_1365	3.2602064257705643	0.7556123637301577	3.306379007300504	0.29079999999999995	1773
G_1366	1.1043391598017813	0.32647738801945353	1.037619304257199	0.7924	519
G_1367	1.3549638825936008	0.4511791550466755	1.2946473101761482	0.5796	1051
G_1368	1.3874163142902407	0.4789221613880286	1.2937066182643557	0.7432000000000001	642
G_1369	1.6496770075977367	0.5776645854354316	1.606643778294118	0.49560000000000004	1261
G_1370	1.423380260666652	0.47319338041632464	1.3679777485945843	0.546	1135
G_1371	1.5538195043390663	0.5276034249024734	1.5388933903469564	0.5144	1214
G_1372	2.8148171334787384	0.7651179149667865	2.855012364697469	0.2348	1913
G_1373	1.1153320290518285	0.3472763251704161	1.0515896490297312	0.7212000000000001	697
G_1374	2.133439728560613	0.6816765748453194	2.1274367332540796	0.5132	1217
G_1375	1.1392170444191594	0.3588183554516437	1.0606395376743385	0.7012	747
G_1376	1.6629164271740615	0.5771161924556705	1.634654345220535	0.532	1170
G_1377	1.1909193181178246	0.37831523127885985	1.10464852429996	0.746	635
G_1378	1.9693558746222009	0.6158636411778273	1.9687096051291169	0.44120000000000004	1397
G_1379	2.482132930757485	0.7190345502355354	2.508688707144615	0.4436	1391
G_1380	1.6101019892063346	0.5778010482071023	1.5473788467584473	0.594	1015
G_1381	2.461620783053458	0.7245933832478786	2.4966609620915587	0.3496	1626
G_1382	1.3462267238357002	0.4725847919813806	1.253611847031496	0.6504	874
G_1383	2.194946105087125	0.6619597576913033	2.2050852698891243	0.41479999999999995	1463
